,arc_role,loc_label,xlink_label
1332,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesForecastUSAbstract,label_OperatingRevenuesForecastUSAbstract_2
1333,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSE,label_OperatingRevenuesSE
1334,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSE,label_OperatingRevenuesSE_2
1335,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSEAbstract,label_OperatingRevenuesSEAbstract
1336,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSEAbstract,label_OperatingRevenuesSEAbstract_2
1337,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecific,label_OperatingRevenuesSpecific
1338,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecific,label_OperatingRevenuesSpecific_2
1339,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificAbstract,label_OperatingRevenuesSpecificAbstract
1340,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificAbstract,label_OperatingRevenuesSpecificAbstract_2
1341,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificCorrectionAbstract,label_OperatingRevenuesSpecificCorrectionAbstract
1342,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificCorrectionAbstract,label_OperatingRevenuesSpecificCorrectionAbstract_2
1343,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificCorrectionUSAbstract,label_OperatingRevenuesSpecificCorrectionUSAbstract
1344,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificCorrectionUSAbstract,label_OperatingRevenuesSpecificCorrectionUSAbstract_2
1345,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificForecastAbstract,label_OperatingRevenuesSpecificForecastAbstract
1346,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificForecastAbstract,label_OperatingRevenuesSpecificForecastAbstract_2
1347,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificForecastUSAbstract,label_OperatingRevenuesSpecificForecastUSAbstract
1348,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificForecastUSAbstract,label_OperatingRevenuesSpecificForecastUSAbstract_2
1349,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificUS,label_OperatingRevenuesSpecificUS
1350,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificUS,label_OperatingRevenuesSpecificUS_2
1351,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificUSAbstract,label_OperatingRevenuesSpecificUSAbstract
1352,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesSpecificUSAbstract,label_OperatingRevenuesSpecificUSAbstract_2
1353,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesUS,label_OperatingRevenuesUS
1354,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesUS,label_OperatingRevenuesUS_2
1355,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesUSAbstract,label_OperatingRevenuesUSAbstract
1356,http://www.xbrl.org/2003/arcrole/concept-label,OperatingRevenuesUSAbstract,label_OperatingRevenuesUSAbstract_2
1357,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncome,label_OrdinaryIncome
1358,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncome,label_OrdinaryIncome_2
1359,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeAbstract,label_OrdinaryIncomeAbstract
1360,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeAbstract,label_OrdinaryIncomeAbstract_2
1361,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeCorrectionAbstract,label_OrdinaryIncomeCorrectionAbstract
1362,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeCorrectionAbstract,label_OrdinaryIncomeCorrectionAbstract_2
1363,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeForecastAbstract,label_OrdinaryIncomeForecastAbstract
1364,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeForecastAbstract,label_OrdinaryIncomeForecastAbstract_2
1365,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToOrdinaryExpensesRatioBK,label_OrdinaryIncomeToOrdinaryExpensesRatioBK
1366,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToOrdinaryExpensesRatioBK,label_OrdinaryIncomeToOrdinaryExpensesRatioBK_2
1367,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToOrdinaryRevenuesRatioBK,label_OrdinaryIncomeToOrdinaryRevenuesRatioBK
1368,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToOrdinaryRevenuesRatioBK,label_OrdinaryIncomeToOrdinaryRevenuesRatioBK_2
1369,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToOrdinaryRevenuesRatioIN,label_OrdinaryIncomeToOrdinaryRevenuesRatioIN
1370,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToOrdinaryRevenuesRatioIN,label_OrdinaryIncomeToOrdinaryRevenuesRatioIN_2
1371,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToTotalAssetsRatio,label_OrdinaryIncomeToTotalAssetsRatio
1372,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryIncomeToTotalAssetsRatio,label_OrdinaryIncomeToTotalAssetsRatio_2
1373,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesBK,label_OrdinaryRevenuesBK
1374,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesBK,label_OrdinaryRevenuesBK_2
1375,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesBKAbstract,label_OrdinaryRevenuesBKAbstract
1376,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesBKAbstract,label_OrdinaryRevenuesBKAbstract_2
1377,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesCorrectionBKAbstract,label_OrdinaryRevenuesCorrectionBKAbstract
1378,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesCorrectionBKAbstract,label_OrdinaryRevenuesCorrectionBKAbstract_2
1379,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesCorrectionINAbstract,label_OrdinaryRevenuesCorrectionINAbstract
1380,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesCorrectionINAbstract,label_OrdinaryRevenuesCorrectionINAbstract_2
1381,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesForecastBKAbstract,label_OrdinaryRevenuesForecastBKAbstract
1382,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesForecastBKAbstract,label_OrdinaryRevenuesForecastBKAbstract_2
1383,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesForecastINAbstract,label_OrdinaryRevenuesForecastINAbstract
1384,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesForecastINAbstract,label_OrdinaryRevenuesForecastINAbstract_2
1385,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesIN,label_OrdinaryRevenuesIN
1386,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesIN,label_OrdinaryRevenuesIN_2
1387,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesINAbstract,label_OrdinaryRevenuesINAbstract
1388,http://www.xbrl.org/2003/arcrole/concept-label,OrdinaryRevenuesINAbstract,label_OrdinaryRevenuesINAbstract_2
1389,http://www.xbrl.org/2003/arcrole/concept-label,OtherCompanyInformationAbstract,label_OtherCompanyInformationAbstract
1390,http://www.xbrl.org/2003/arcrole/concept-label,OtherCompanyInformationAbstract,label_OtherCompanyInformationAbstract_2
1391,http://www.xbrl.org/2003/arcrole/concept-label,OtherConsolidatedOperatingResultsAbstract,label_OtherConsolidatedOperatingResultsAbstract
1392,http://www.xbrl.org/2003/arcrole/concept-label,OtherConsolidatedOperatingResultsAbstract,label_OtherConsolidatedOperatingResultsAbstract_2
1393,http://www.xbrl.org/2003/arcrole/concept-label,OtherNonConsolidatedOperatingResultsAbstract,label_OtherNonConsolidatedOperatingResultsAbstract
1394,http://www.xbrl.org/2003/arcrole/concept-label,OtherNonConsolidatedOperatingResultsAbstract,label_OtherNonConsolidatedOperatingResultsAbstract_2
1395,http://www.xbrl.org/2003/arcrole/concept-label,OtherOperatingResultsAbstract,label_OtherOperatingResultsAbstract
1396,http://www.xbrl.org/2003/arcrole/concept-label,OtherOperatingResultsAbstract,label_OtherOperatingResultsAbstract_2
1397,http://www.xbrl.org/2003/arcrole/concept-label,OthersAbstract,label_OthersAbstract
1398,http://www.xbrl.org/2003/arcrole/concept-label,OthersAbstract,label_OthersAbstract_2
1399,http://www.xbrl.org/2003/arcrole/concept-label,OverviewNonconsolidatedForecastsHeading,label_OverviewNonconsolidatedForecastsHeading
1400,http://www.xbrl.org/2003/arcrole/concept-label,OverviewNonconsolidatedForecastsHeading,label_OverviewNonconsolidatedForecastsHeading_2
1401,http://www.xbrl.org/2003/arcrole/concept-label,OverviewNonconsolidatedForecastsLineItems,label_OverviewNonconsolidatedForecastsLineItems
1402,http://www.xbrl.org/2003/arcrole/concept-label,OverviewNonconsolidatedForecastsLineItems,label_OverviewNonconsolidatedForecastsLineItems_2
1403,http://www.xbrl.org/2003/arcrole/concept-label,OverviewNonconsolidatedForecastsTable,label_OverviewNonconsolidatedForecastsTable
1404,http://www.xbrl.org/2003/arcrole/concept-label,OverviewNonconsolidatedForecastsTable,label_OverviewNonconsolidatedForecastsTable_2
1405,http://www.xbrl.org/2003/arcrole/concept-label,OverviewQuarterlyNonconsolidatedForecastsHeading,label_OverviewQuarterlyNonconsolidatedForecastsHeading
1406,http://www.xbrl.org/2003/arcrole/concept-label,OverviewQuarterlyNonconsolidatedForecastsHeading,label_OverviewQuarterlyNonconsolidatedForecastsHeading_2
1407,http://www.xbrl.org/2003/arcrole/concept-label,OverviewQuarterlyNonconsolidatedForecastsLineItems,label_OverviewQuarterlyNonconsolidatedForecastsLineItems
1408,http://www.xbrl.org/2003/arcrole/concept-label,OverviewQuarterlyNonconsolidatedForecastsLineItems,label_OverviewQuarterlyNonconsolidatedForecastsLineItems_2
1409,http://www.xbrl.org/2003/arcrole/concept-label,OverviewQuarterlyNonconsolidatedForecastsTable,label_OverviewQuarterlyNonconsolidatedForecastsTable
1410,http://www.xbrl.org/2003/arcrole/concept-label,OverviewQuarterlyNonconsolidatedForecastsTable,label_OverviewQuarterlyNonconsolidatedForecastsTable_2
1411,http://www.xbrl.org/2003/arcrole/concept-label,OwnersEquity,label_OwnersEquity
1412,http://www.xbrl.org/2003/arcrole/concept-label,OwnersEquity,label_OwnersEquity_2
1413,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatio,label_PayoutRatio
1414,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatio,label_PayoutRatio_2
1415,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioAbstract,label_PayoutRatioAbstract
1416,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioAbstract,label_PayoutRatioAbstract_2
1417,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioConsolidatedAbstract,label_PayoutRatioConsolidatedAbstract
1418,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioConsolidatedAbstract,label_PayoutRatioConsolidatedAbstract_2
1419,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioConsolidatedIFRSAbstract,label_PayoutRatioConsolidatedIFRSAbstract
1420,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioConsolidatedIFRSAbstract,label_PayoutRatioConsolidatedIFRSAbstract_2
1421,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioConsolidatedUSAbstract,label_PayoutRatioConsolidatedUSAbstract
1422,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioConsolidatedUSAbstract,label_PayoutRatioConsolidatedUSAbstract_2
1423,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioIFRS,label_PayoutRatioIFRS
1424,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioIFRS,label_PayoutRatioIFRS_2
1425,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioUS,label_PayoutRatioUS
1426,http://www.xbrl.org/2003/arcrole/concept-label,PayoutRatioUS,label_PayoutRatioUS_2
1427,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToConsolidatedForecastsAbstract,label_PreambleToConsolidatedForecastsAbstract
1428,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToConsolidatedForecastsAbstract,label_PreambleToConsolidatedForecastsAbstract_2
1429,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToForecasts,label_PreambleToForecasts
1430,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToForecasts,label_PreambleToForecasts_2
1431,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToForecastsAbstract,label_PreambleToForecastsAbstract
1432,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToForecastsAbstract,label_PreambleToForecastsAbstract_2
1433,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToNonConsolidatedForecastsAbstract,label_PreambleToNonConsolidatedForecastsAbstract
1434,http://www.xbrl.org/2003/arcrole/concept-label,PreambleToNonConsolidatedForecastsAbstract,label_PreambleToNonConsolidatedForecastsAbstract_2
1435,http://www.xbrl.org/2003/arcrole/concept-label,PreviousCurrentAxis,label_PreviousCurrentAxis
1436,http://www.xbrl.org/2003/arcrole/concept-label,PreviousCurrentAxis,label_PreviousCurrentAxis_2
1437,http://www.xbrl.org/2003/arcrole/concept-label,PreviousMember,label_PreviousMember
1438,http://www.xbrl.org/2003/arcrole/concept-label,PreviousMember,label_PreviousMember_2
1439,http://www.xbrl.org/2003/arcrole/concept-label,PreviousReportingDate,label_PreviousReportingDate
1440,http://www.xbrl.org/2003/arcrole/concept-label,PreviousReportingDate,label_PreviousReportingDate_2
1441,http://www.xbrl.org/2003/arcrole/concept-label,PreviousReportingDateOfDividendForecast,label_PreviousReportingDateOfDividendForecast
1442,http://www.xbrl.org/2003/arcrole/concept-label,PreviousReportingDateOfDividendForecast,label_PreviousReportingDateOfDividendForecast_2
1443,http://www.xbrl.org/2003/arcrole/concept-label,PreviousReportingDateOfDividendForecastAbstract,label_PreviousReportingDateOfDividendForecastAbstract
1444,http://www.xbrl.org/2003/arcrole/concept-label,PreviousReportingDateOfDividendForecastAbstract,label_PreviousReportingDateOfDividendForecastAbstract_2
1445,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract,label_ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract
1446,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract,label_ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract_2
1447,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract,label_ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract_3
1448,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract,label_ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract_4
1449,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract,label_ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract_5
1450,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract,label_ProfitAttributableToOwnersOfParentCorrectionIFRSAbstract_6
1451,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentForecastIFRSAbstract,label_ProfitAttributableToOwnersOfParentForecastIFRSAbstract
1452,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentForecastIFRSAbstract,label_ProfitAttributableToOwnersOfParentForecastIFRSAbstract_2
1453,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRS,label_ProfitAttributableToOwnersOfParentIFRS
1454,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRS,label_ProfitAttributableToOwnersOfParentIFRS_2
1455,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRS,label_ProfitAttributableToOwnersOfParentIFRS_3
1456,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRS,label_ProfitAttributableToOwnersOfParentIFRS_4
1457,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRS,label_ProfitAttributableToOwnersOfParentIFRS_5
1458,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRS,label_ProfitAttributableToOwnersOfParentIFRS_6
1459,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRSAbstract,label_ProfitAttributableToOwnersOfParentIFRSAbstract
1460,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRSAbstract,label_ProfitAttributableToOwnersOfParentIFRSAbstract_2
1461,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRSAbstract,label_ProfitAttributableToOwnersOfParentIFRSAbstract_3
1462,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRSAbstract,label_ProfitAttributableToOwnersOfParentIFRSAbstract_4
1463,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRSAbstract,label_ProfitAttributableToOwnersOfParentIFRSAbstract_5
1464,http://www.xbrl.org/2003/arcrole/concept-label,ProfitAttributableToOwnersOfParentIFRSAbstract,label_ProfitAttributableToOwnersOfParentIFRSAbstract_6
1465,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeIncomeTaxForecastIFRSAbstract,label_ProfitBeforeIncomeTaxForecastIFRSAbstract
1466,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeIncomeTaxForecastIFRSAbstract,label_ProfitBeforeIncomeTaxForecastIFRSAbstract_2
1467,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxCorrectionIFRSAbstract,label_ProfitBeforeTaxCorrectionIFRSAbstract
1468,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxCorrectionIFRSAbstract,label_ProfitBeforeTaxCorrectionIFRSAbstract_2
1469,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxIFRS,label_ProfitBeforeTaxIFRS
1470,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxIFRS,label_ProfitBeforeTaxIFRS_2
1471,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxIFRSAbstract,label_ProfitBeforeTaxIFRSAbstract
1472,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxIFRSAbstract,label_ProfitBeforeTaxIFRSAbstract_2
1473,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToNetSalesRatioIFRS,label_ProfitBeforeTaxToNetSalesRatioIFRS
1474,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToNetSalesRatioIFRS,label_ProfitBeforeTaxToNetSalesRatioIFRS_2
1475,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToRevenueRatioIFRS,label_ProfitBeforeTaxToRevenueRatioIFRS
1476,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToRevenueRatioIFRS,label_ProfitBeforeTaxToRevenueRatioIFRS_2
1477,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToSalesRatioIFRS,label_ProfitBeforeTaxToSalesRatioIFRS
1478,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToSalesRatioIFRS,label_ProfitBeforeTaxToSalesRatioIFRS_2
1479,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToTotalAssetsRatioIFRS,label_ProfitBeforeTaxToTotalAssetsRatioIFRS
1480,http://www.xbrl.org/2003/arcrole/concept-label,ProfitBeforeTaxToTotalAssetsRatioIFRS,label_ProfitBeforeTaxToTotalAssetsRatioIFRS_2
1481,http://www.xbrl.org/2003/arcrole/concept-label,ProfitCorrectionIFRSAbstract,label_ProfitCorrectionIFRSAbstract
1482,http://www.xbrl.org/2003/arcrole/concept-label,ProfitCorrectionIFRSAbstract,label_ProfitCorrectionIFRSAbstract_2
1483,http://www.xbrl.org/2003/arcrole/concept-label,ProfitCorrectionIFRSAbstract,label_ProfitCorrectionIFRSAbstract_3
1484,http://www.xbrl.org/2003/arcrole/concept-label,ProfitCorrectionIFRSAbstract,label_ProfitCorrectionIFRSAbstract_4
1485,http://www.xbrl.org/2003/arcrole/concept-label,ProfitCorrectionIFRSAbstract,label_ProfitCorrectionIFRSAbstract_5
1486,http://www.xbrl.org/2003/arcrole/concept-label,ProfitCorrectionIFRSAbstract,label_ProfitCorrectionIFRSAbstract_6
1487,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRS,label_ProfitIFRS
1488,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRS,label_ProfitIFRS_2
1489,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRS,label_ProfitIFRS_3
1490,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRS,label_ProfitIFRS_4
1491,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRS,label_ProfitIFRS_5
1492,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRS,label_ProfitIFRS_6
1493,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRSAbstract,label_ProfitIFRSAbstract
1494,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRSAbstract,label_ProfitIFRSAbstract_2
1495,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRSAbstract,label_ProfitIFRSAbstract_3
1496,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRSAbstract,label_ProfitIFRSAbstract_4
1497,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRSAbstract,label_ProfitIFRSAbstract_5
1498,http://www.xbrl.org/2003/arcrole/concept-label,ProfitIFRSAbstract,label_ProfitIFRSAbstract_6
1499,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToEquityAttributableToOwnersOfParentRatioIFRS,label_ProfitToEquityAttributableToOwnersOfParentRatioIFRS
1500,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToEquityAttributableToOwnersOfParentRatioIFRS,label_ProfitToEquityAttributableToOwnersOfParentRatioIFRS_2
1501,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToEquityAttributableToOwnersOfParentRatioIFRS,label_ProfitToEquityAttributableToOwnersOfParentRatioIFRS_3
1502,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToEquityAttributableToOwnersOfParentRatioIFRS,label_ProfitToEquityAttributableToOwnersOfParentRatioIFRS_4
1503,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToEquityAttributableToOwnersOfParentRatioIFRS,label_ProfitToEquityAttributableToOwnersOfParentRatioIFRS_5
1504,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToEquityAttributableToOwnersOfParentRatioIFRS,label_ProfitToEquityAttributableToOwnersOfParentRatioIFRS_6
1505,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToNetSalesRatioIFRS,label_ProfitToNetSalesRatioIFRS
1506,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToNetSalesRatioIFRS,label_ProfitToNetSalesRatioIFRS_2
1507,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToRevenueRatioIFRS,label_ProfitToRevenueRatioIFRS
1508,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToRevenueRatioIFRS,label_ProfitToRevenueRatioIFRS_2
1509,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToSalesRatioIFRS,label_ProfitToSalesRatioIFRS
1510,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToSalesRatioIFRS,label_ProfitToSalesRatioIFRS_2
1511,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToTotalAssetsRatioIFRS,label_ProfitToTotalAssetsRatioIFRS
1512,http://www.xbrl.org/2003/arcrole/concept-label,ProfitToTotalAssetsRatioIFRS,label_ProfitToTotalAssetsRatioIFRS_2
1513,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyDividendsHeading,label_QuarterlyDividendsHeading
1514,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyDividendsHeading,label_QuarterlyDividendsHeading_2
1515,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyDividendsLineItems,label_QuarterlyDividendsLineItems
1516,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyDividendsLineItems,label_QuarterlyDividendsLineItems_2
1517,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyDividendsTable,label_QuarterlyDividendsTable
1518,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyDividendsTable,label_QuarterlyDividendsTable_2
1519,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyForecastsHeading,label_QuarterlyForecastsHeading
1520,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyForecastsHeading,label_QuarterlyForecastsHeading_2
1521,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyForecastsLineItems,label_QuarterlyForecastsLineItems
1522,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyForecastsLineItems,label_QuarterlyForecastsLineItems_2
1523,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyForecastsTable,label_QuarterlyForecastsTable
1524,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyForecastsTable,label_QuarterlyForecastsTable_2
1525,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyPeriod,label_QuarterlyPeriod
1526,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyPeriod,label_QuarterlyPeriod_2
1527,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyStatementFilingDateAsPlanned,label_QuarterlyStatementFilingDateAsPlanned
1528,http://www.xbrl.org/2003/arcrole/concept-label,QuarterlyStatementFilingDateAsPlanned,label_QuarterlyStatementFilingDateAsPlanned_2
1529,http://www.xbrl.org/2003/arcrole/concept-label,RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRS,label_RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRS
1530,http://www.xbrl.org/2003/arcrole/concept-label,RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRS,label_RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRS_2
1531,http://www.xbrl.org/2003/arcrole/concept-label,RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRSAbstract,label_RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRSAbstract
1532,http://www.xbrl.org/2003/arcrole/concept-label,RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRSAbstract,label_RatioOfTotalAmountOfDividendsToEquityAttributableToOwnerOfParentConsolidatedIFRSAbstract_2
1533,http://www.xbrl.org/2003/arcrole/concept-label,RatioOfTotalAmountOfDividendsToNetAssets,label_RatioOfTotalAmountOfDividendsToNetAssets
